CustomerID,FirstPurchase,LastPurchase,SnapshotDate,InvoiceCount,TransactionCount,TotalRevenue,TotalQuantity,AverageOrderValue,AverageBasketSize,MedianBasketSize,CustomerTenure,RetentionAge,DaysSinceLastPurchase,PurchaseGap,AverageInterpurchaseTime,PurchaseVariability,RevenueVariability,FrequencyVariability,MonthlySpend,QuarterlySpend,AnnualSpend,CustomerVelocity,PurchaseMomentum,CustomerGrowthRate,CategoryDiversity,ProductDiversity,CountryDiversity,PreferredPurchaseMonth,PreferredPurchaseWeekday,PreferredPurchaseHour,RepeatPurchaseRatio,RevenueConcentration,RecencyTrend,FrequencyTrend,RevenueTrend,RecentRevenueShare_90,RecentOrderCount_90,PreviousOrderCount_90,RecentRevenue_90,PreviousRevenue_90,DominantCountry,DominantCategory,DominantProduct,RollingRevenue_30,RollingPurchaseFrequency_30,RollingBasketSize_30,RollingRevenueShare_30,RecentOrderCount_30,PreviousOrderCount_30,RecentRevenue_30,PreviousRevenue_30,RollingRevenue_60,RollingPurchaseFrequency_60,RollingBasketSize_60,RollingRevenueShare_60,RecentOrderCount_60,PreviousOrderCount_60,RecentRevenue_60,PreviousRevenue_60,RollingRevenue_90,RollingPurchaseFrequency_90,RollingBasketSize_90,RollingRevenueShare_90,RollingRevenue_180,RollingPurchaseFrequency_180,RollingBasketSize_180,RollingRevenueShare_180,RecentOrderCount_180,PreviousOrderCount_180,RecentRevenue_180,PreviousRevenue_180,ChurnLabel_30,ChurnLabel_60,ChurnLabel_90,ChurnLabel_180,IsChurn,CustomerActivityScore,CustomerEngagementScore,CustomerHealthScore_Heuristic,CustomerHealthScore,RetentionProbability_Heuristic,ExpectedNextPurchase,ChurnProbability,RetentionProbability,PredictedChurn,PredictedChurnLabel,ProbabilityConfidence,ExpectedLifetimeValue,NextPurchaseProbability,HealthBand,RiskCategory,CustomerSegment,RecommendedAction,ActionReasoning,RiskScore,ProbabilityBucket
14732,2009-12-09 10:48:00,2010-11-12 16:42:00,2010-12-10,11,11,2814.58,868.0,255.8709090909091,11.818181818181818,10.0,339,366,27,33.4,33.4,0.9171846728943599,219.79623106831644,0.7284313590846835,402.0828571428571,562.9159999999999,2814.58,0.032448377581120944,-0.28650076510767064,1.4903920749537511,2,7,1,2,2,11,0.9090909090909091,0.18554568541371183,1.0289855072463767,-0.04545451652894406,0.022744956562181756,0.2965380269880409,2.0,2.0,834.6300000000001,335.14,United Kingdom,Other,3 HOOK PHOTO SHELF ANTIQUE WHITE,338.68,0.03333333333333333,10.0,0.120330564418137,1.0,1.0,338.68,495.95000000000005,834.6300000000001,0.03333333333333333,17.0,0.2965380269880409,2.0,0.0,834.6300000000001,0.0,834.6300000000001,0.022222222222222223,17.0,0.2965380269880409,1169.77,0.022222222222222223,12.75,0.4156108549055276,4.0,6.0,1169.77,1425.2599999999998,0,0,0,0,0,81.17,79.06,80.9,86.73,0.9329777365491652,2010-12-16 02:18:00.000000000,0.09317435581091404,0.906825644189086,1,Churn,0.969764689939366,4673.2,0.8705,VIP,Low,Champions,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",9.32,"(-0.001, 0.1]"
13901,2010-01-05 09:29:00,2010-11-30 15:21:00,2010-12-10,10,10,2809.1400000000003,1605.0,280.91400000000004,16.1,15.0,330,339,9,36.44444444444444,36.44444444444444,0.9158325482286613,119.7893847976693,0.7284313590846835,401.3057142857143,702.2850000000001,2809.1400000000003,0.030303030303030304,-0.7136039586531974,-0.5986624823560044,3,10,1,6,3,13,0.9,0.1555859568870015,-0.026845637583892523,0.04999996500002453,-0.046114647072483875,0.10425254704286721,1.0,3.0,292.86,729.71,United Kingdom,Other, CAMPHOR WOOD PORTOBELLO MUSHROOM,292.86,0.03333333333333333,17.0,0.10425254704286721,1.0,0.0,292.86,0.0,292.86,0.016666666666666666,17.0,0.10425254704286721,1.0,2.0,292.86,444.40000000000003,292.86,0.011111111111111112,17.0,0.10425254704286721,1022.57,0.022222222222222223,14.5,0.36401532141509496,4.0,6.0,1022.57,1786.57,0,0,0,0,0,87.53,79.49,88.08,91.49,0.9716836734693878,2011-01-06 02:00:59.999999996,0.06729835581091403,0.932701644189086,1,Churn,0.969764689939366,4677.14,0.8981,VIP,Low,Champions,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",6.73,"(-0.001, 0.1]"
12749,2010-07-06 15:05:00,2010-11-05 13:56:00,2010-12-10,4,4,2806.4799999999996,889.0,701.6199999999999,34.75,32.0,122,157,34,40.0,40.0,1.005194840151235,187.70680139219485,0.4714045207910317,935.4933333333332,1403.24,2806.4799999999996,0.03278688524590164,-0.29677745788318455,1.3695281546404128,1,4,1,11,4,13,0.75,0.34675348332647743,0.0,0.3749997187502108,-0.03107451323607391,0.7032225421168155,3.0,1.0,1973.58,832.9,United Kingdom,Other, 3 STRIPEY MICE FELTCRAFT,0.0,0.0,0.0,0.0,0.0,2.0,0.0,774.76,774.76,0.03333333333333333,19.5,0.27606111570365727,2.0,1.0,774.76,1198.82,1973.58,0.03333333333333333,33.0,0.7032225421168155,2806.4799999999996,0.022222222222222223,34.75,1.0,4.0,0.0,2806.4799999999996,0.0,1,0,0,0,0,71.69,61.76,68.66,78.8,0.9209647495361781,2010-12-15 13:56:00.000000000,0.15725035581091418,0.8427496441890858,1,Churn,0.969764689939366,4049.47,0.7577,Healthy,Low,Loyal,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",15.73,"(0.1, 0.2]"
16316,2010-08-03 14:38:00,2010-11-24 08:35:00,2010-12-10,5,5,2806.0,1573.0,561.2,29.2,18.0,113,129,15,27.25,27.25,0.4932845893126629,179.97504340880153,0.4330127018922193,701.5,1403.0,2806.0,0.04424778761061947,-0.35415181753385605,0.8236477987421383,1,5,1,11,0,8,0.8,0.26645542986747167,-0.28735632183908044,0.2399998080001536,-0.11810406255437775,0.645848182466144,4.0,1.0,1812.25,993.75,United Kingdom,Other,BANQUET BIRTHDAY  CARD  ,356.1,0.03333333333333333,16.0,0.12690662865288668,1.0,2.0,356.1,923.0999999999999,1279.1999999999998,0.05,18.333333333333332,0.4558802565930149,3.0,1.0,1279.1999999999998,533.0500000000001,1812.25,0.044444444444444446,18.25,0.645848182466144,2806.0,0.027777777777777776,29.2,1.0,5.0,0.0,2806.0,0.0,0,0,0,0,0,80.06,69.14,78.64,85.59,0.9565862708719851,2010-12-21 14:35:00.000000000,0.11253435581091409,0.8874656441890859,1,Churn,0.969764689939366,4129.83,0.8232,VIP,Low,Champions,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",11.25,"(0.1, 0.2]"
13205,2010-09-22 16:26:00,2010-09-22 16:26:00,2010-12-10,1,1,2803.2,256.0,2803.2,1.0,1.0,1,79,78,78.0,78.0,0.0,0.0,0.0,2803.2,2803.2,2803.2,1.0,0.0,1.0,1,1,1,9,2,16,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2803.2,0.0,United Kingdom,Other,REGENCY CAKESTAND 3 TIER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2803.2,2803.2,0.011111111111111112,1.0,1.0,2803.2,0.005555555555555556,1.0,1.0,1.0,0.0,2803.2,0.0,1,1,0,0,0,47.75,32.98,38.35,60.14,0.8730519480519481,2010-12-09 16:26:00.000000000,0.296078355810914,0.703921644189086,1,Churn,0.969764689939366,3094.64,0.5363,Healthy,Medium,Needs Attention,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,29.61,"(0.2, 0.3]"
12712,2009-12-09 10:46:00,2010-12-09 11:39:00,2010-12-10,10,10,2797.53,1287.0,279.75300000000004,14.3,15.0,366,366,0,40.111111111111114,40.111111111111114,0.587558068754355,79.90092740387936,0.3142696805273545,310.8366666666667,559.506,2797.53,0.0273224043715847,-0.3165956643340139,1.158602952139556,1,9,1,12,4,11,0.9,0.11845281129043532,-0.6708074534161491,0.05999994600004853,0.05318280751997465,0.41401522056957385,4.0,2.0,1158.22,536.56,Germany,Other,3 HOOK PHOTO SHELF ANTIQUE WHITE,470.63,0.06666666666666667,10.0,0.16823054623185452,2.0,2.0,470.63,687.59,1158.22,0.06666666666666667,11.75,0.41401522056957385,4.0,0.0,1158.22,0.0,1158.22,0.044444444444444446,11.75,0.41401522056957385,1694.7800000000002,0.03333333333333333,12.0,0.6058129850260766,6.0,3.0,1694.7800000000002,768.95,0,0,0,0,0,92.08,77.52,93.31,94.62,0.9978896103896104,2011-01-18 14:18:59.999999999,0.052182355810914016,0.947817644189086,1,Churn,0.969764689939366,4746.43,0.9083,VIP,Low,Champions,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",5.22,"(-0.001, 0.1]"
13975,2010-02-02 13:13:00,2010-11-11 16:18:00,2010-12-10,6,6,2795.1600000000003,2187.0,465.86000000000007,68.0,90.0,283,311,28,56.0,56.0,0.8023403267940605,166.4104371005617,0.4,559.032,931.7199999999999,2795.1600000000003,0.02120141342756184,0.0,1.0,2,6,1,11,0,13,0.8333333333333334,0.2177222060458362,-0.3929961089494164,0.1666665277778935,0.07212109490669386,0.4981503742182916,3.0,0.0,1392.41,0.0,United Kingdom,Other,3D CHRISTMAS STAMPS STICKERS ,376.23,0.03333333333333333,15.0,0.13460052376250375,1.0,2.0,376.23,1016.1800000000001,1392.41,0.05,40.333333333333336,0.4981503742182916,3.0,0.0,1392.41,0.0,1392.41,0.03333333333333333,40.333333333333336,0.4981503742182916,1392.41,0.016666666666666666,40.333333333333336,0.4981503742182916,3.0,3.0,1392.41,1402.75,0,0,0,0,0,77.05,68.28,75.5,83.53,0.9309833024118739,2011-01-06 16:18:00.000000000,0.12487835581091411,0.8751216441890859,1,Churn,0.969764689939366,4438.5,0.8077,VIP,Low,Champions,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",12.49,"(0.1, 0.2]"
17754,2009-12-11 15:52:00,2010-11-30 11:31:00,2010-12-10,8,8,2786.5699999999997,2550.0,348.32124999999996,16.75,13.5,354,364,9,50.142857142857146,50.142857142857146,0.8347140775945292,158.46739406122495,0.4714045207910317,464.4283333333333,557.314,2786.5699999999997,0.022598870056497175,-0.5243200502331423,-0.09276795812911676,1,8,1,1,1,11,0.875,0.1860706623028152,1.4555555555555557,3.350698740884972e-17,-0.02698432629498213,0.14680413555015664,1.0,2.0,409.08,450.91,United Kingdom,Other,12 PENCILS TALL TUBE POSY,409.08,0.03333333333333333,4.0,0.14680413555015664,1.0,0.0,409.08,0.0,409.08,0.016666666666666666,4.0,0.14680413555015664,1.0,0.0,409.08,0.0,409.08,0.011111111111111112,4.0,0.14680413555015664,859.99,0.016666666666666666,5.0,0.30861955737699037,3.0,4.0,859.99,1656.4,0,0,0,0,0,86.3,73.26,86.49,90.27,0.9716836734693878,2011-01-19 14:56:42.857142853,0.08119835581091406,0.9188016441890859,1,Churn,0.969764689939366,4647.47,0.8666,VIP,Low,Champions,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",8.12,"(-0.001, 0.1]"
14744,2010-05-18 14:06:00,2010-12-08 10:21:00,2010-12-10,8,8,2785.1,1920.0,348.1375,11.875,6.5,204,206,1,28.714285714285715,28.714285714285715,1.5134194248410615,329.64469034856296,1.224744871391589,696.275,1392.55,2785.1,0.0392156862745098,0.0,1.0,2,5,1,5,1,13,0.875,0.30603644487361326,9.333333333333334,-0.49999975000012487,-0.36656493430531745,0.5915047933646908,4.0,0.0,1647.4,0.0,United Kingdom,Other,20 DOLLY PEGS RETROSPOT,1029.1,0.06666666666666667,4.5,0.3695019927471186,2.0,1.0,1029.1,410.1,1439.2,0.05,5.333333333333333,0.5167498474022477,3.0,1.0,1439.2,208.2,1647.4,0.044444444444444446,5.75,0.5915047933646908,1647.4,0.022222222222222223,5.75,0.5915047933646908,4.0,4.0,1647.4,1137.6999999999998,0,0,0,0,0,90.12,75.85,90.86,93.0,0.9935528756957328,2011-01-06 03:29:34.285714284,0.0628143558109141,0.9371856441890859,1,Churn,0.969764689939366,4390.62,0.893,VIP,Low,Champions,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",6.28,"(-0.001, 0.1]"
15628,2009-12-13 13:39:00,2010-12-08 09:51:00,2010-12-10,9,9,2782.0199999999995,1925.0,309.1133333333333,18.11111111111111,18.0,360,362,1,44.375,44.375,0.4079647424777532,99.62696607219351,0.33071891388307384,347.7525,556.4040000000001,2782.0199999999995,0.025,-0.5001414321472603,-0.0005655686098751336,1,7,1,8,2,9,0.8888888888888888,0.13525943162348808,-0.4747474747474748,0.010582001175787281,0.015791882591425718,0.3366546610017182,3.0,3.0,936.5799999999999,937.11,United Kingdom,Other,6 RIBBONS RUSTIC CHARM,319.18,0.03333333333333333,19.0,0.11472958497782189,1.0,1.0,319.18,292.5,611.6800000000001,0.03333333333333333,17.5,0.21986901603870576,2.0,2.0,611.6800000000001,624.91,936.5799999999999,0.03333333333333333,17.333333333333332,0.3366546610017182,1873.69,0.03333333333333333,17.666666666666668,0.6734998310580084,6.0,2.0,1873.69,622.05,0,0,0,0,0,90.77,74.51,91.73,93.63,0.9935528756957328,2011-01-21 18:51:00.000000000,0.0614783558109141,0.9385216441890859,1,Churn,0.969764689939366,4688.2,0.8902,VIP,Low,Champions,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",6.15,"(-0.001, 0.1]"
16283,2010-02-28 14:12:00,2010-10-17 16:17:00,2010-12-10,3,3,2779.51,1631.0,926.5033333333334,138.66666666666666,124.0,232,285,53,115.5,115.5,0.05627705627705628,288.3527370349648,0.0,926.5033333333334,926.5033333333334,2779.51,0.01293103448275862,-0.3195082810089899,1.1298093333983517,1,3,1,2,6,14,0.6666666666666666,0.3656207225571915,0.0,8.985758278468459e-17,0.24622685266875058,0.4714068307003752,1.0,1.0,1310.28,615.21,United Kingdom,Other,12 IVORY ROSE PEG PLACE SETTINGS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1310.28,1310.28,0.016666666666666666,173.0,0.4714068307003752,1.0,0.0,1310.28,0.0,1310.28,0.011111111111111112,173.0,0.4714068307003752,1925.49,0.011111111111111112,148.5,0.6927444045892981,2.0,1.0,1925.49,854.02,1,0,0,0,0,64.43,45.65,59.81,72.89,0.8977968460111317,2011-02-10 04:17:00.000000000,0.20899035581091407,0.7910096441890859,1,Churn,0.969764689939366,4085.33,0.6598,Healthy,Low,Loyal,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,20.9,"(0.2, 0.3]"
16208,2010-02-24 14:24:00,2010-11-10 13:09:00,2010-12-10,8,8,2776.19,1208.0,347.02375,23.375,20.5,259,289,29,36.57142857142857,36.57142857142857,0.6306628225154272,137.8375156604235,0.0,347.02375,694.0475,2776.19,0.03088803088803089,-0.48033164931550665,0.08189487706055405,1,8,1,2,2,14,0.875,0.14472088905108496,-0.4900662251655629,0.0,-0.05961544744663946,0.2808525353091828,3.0,2.0,779.7000000000002,720.6800000000001,United Kingdom,Other,3 HEARTS HANGING DECORATION RUSTIC,239.08,0.03333333333333333,22.0,0.08611802506312609,1.0,1.0,239.08,344.15000000000003,583.23,0.03333333333333333,19.5,0.2100828833761378,2.0,2.0,583.23,530.47,779.7000000000002,0.03333333333333333,21.0,0.2808525353091828,1500.38,0.027777777777777776,20.8,0.5404457187728506,5.0,3.0,1500.38,1275.81,0,0,0,0,0,78.71,76.08,77.83,85.08,0.9285018552875696,2010-12-17 02:51:51.428571431,0.10686635581091408,0.8931336441890859,1,Churn,0.969764689939366,4417.74,0.8477,VIP,Low,Champions,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",10.69,"(0.1, 0.2]"
13052,2010-02-23 12:31:00,2010-10-15 14:47:00,2010-12-10,6,6,2771.1800000000003,1202.0,461.8633333333334,38.333333333333336,51.0,235,290,55,46.4,46.4,0.9510734594798614,198.4528445349172,0.4,554.2360000000001,923.7266666666668,2771.1800000000003,0.02553191489361702,0.0,1.0,1,6,1,10,1,14,0.8333333333333334,0.22564219443266081,0.5048543689320386,0.1666665277778935,-0.019275182378490244,0.2572730750077584,2.0,0.0,712.95,0.0,United Kingdom,Other,3 HOOK PHOTO SHELF ANTIQUE WHITE,0.0,0.0,0.0,0.0,0.0,2.0,0.0,712.95,712.95,0.03333333333333333,28.5,0.2572730750077584,2.0,0.0,712.95,0.0,712.95,0.022222222222222223,28.5,0.2572730750077584,712.95,0.011111111111111112,28.5,0.2572730750077584,2.0,4.0,712.95,2058.23,1,0,0,0,0,70.92,69.02,68.53,79.17,0.8962662337662337,2010-12-01 00:23:00.000000000,0.14791035581091405,0.852089644189086,1,Churn,0.969764689939366,4279.31,0.786,Healthy,Low,Loyal,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",14.79,"(0.1, 0.2]"
13510,2009-12-21 11:53:00,2010-11-29 12:26:00,2010-12-10,7,7,2766.73,1658.0,395.2471428571429,24.857142857142858,26.0,344,354,10,56.666666666666664,56.666666666666664,0.6568773776538179,119.78299217288276,0.3726779962499649,461.12166666666667,691.6825,2766.73,0.020348837209302327,-0.3221728544506651,1.1039238290423121,1,6,1,6,0,10,0.8571428571428571,0.17791292374968556,-0.12154696132596689,0.024489774927131756,0.07320968368151945,0.3562038941277248,2.0,2.0,985.52,468.42,United Kingdom,Other,60 TEATIME FAIRY CAKE CASES,456.96,0.03333333333333333,29.0,0.16516248423228866,1.0,1.0,456.96,528.56,985.52,0.03333333333333333,32.0,0.3562038941277248,2.0,0.0,985.52,0.0,985.52,0.022222222222222223,32.0,0.3562038941277248,1453.94,0.022222222222222223,22.75,0.525508452216154,4.0,3.0,1453.94,1312.79,0,0,0,0,0,84.78,68.91,84.6,89.13,0.9685296846011132,2011-01-25 04:26:00.000000002,0.09315035581091413,0.9068496441890859,1,Churn,0.969764689939366,4566.85,0.842,VIP,Low,Champions,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",9.32,"(-0.001, 0.1]"
15817,2010-06-14 13:31:00,2010-10-15 11:07:00,2010-12-10,3,3,2766.4,1596.0,922.1333333333333,50.666666666666664,51.0,123,179,55,60.5,60.5,0.17355371900826447,268.68666563283136,0.0,922.1333333333333,922.1333333333333,2766.4,0.024390243902439025,-0.7826453152111047,-0.7222820087662983,1,3,1,6,0,11,0.6666666666666666,0.361633144034077,0.0,8.985758278468459e-17,-0.16535569675532552,0.2173546847888953,1.0,2.0,601.29,2165.11,United Kingdom,Other,12 PENCIL SMALL TUBE WOODLAND,0.0,0.0,0.0,0.0,0.0,1.0,0.0,601.29,601.29,0.016666666666666666,34.0,0.2173546847888953,1.0,0.0,601.29,0.0,601.29,0.011111111111111112,34.0,0.2173546847888953,2766.4,0.016666666666666666,50.666666666666664,1.0,3.0,0.0,2766.4,0.0,1,0,0,0,0,64.13,51.31,59.48,73.07,0.8962662337662337,2010-12-14 23:07:00.000000000,0.20199835581091397,0.798001644189086,1,Churn,0.969764689939366,3873.6,0.6824,Healthy,Low,Loyal,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,20.2,"(0.2, 0.3]"
14770,2010-02-25 18:58:00,2010-08-29 10:45:00,2010-12-10,6,6,2761.22,1108.0,460.2033333333333,24.166666666666668,19.0,185,288,102,36.4,36.4,0.30124725630489674,338.5395322617434,0.4000000000000001,552.2439999999999,920.4066666666666,2761.22,0.032432432432432434,-1.0,-1.0,1,4,1,4,2,10,0.8333333333333334,0.27515999857664397,0.37078651685393244,-0.08333326388894693,-0.376690375311112,0.0,0.0,2.0,0.0,468.48,United Kingdom,Other,ASSORTED COLOUR BIRD ORNAMENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,303.66,0.0,0.0,0.0,0.0,468.48,0.011111111111111112,13.5,0.169664133969767,2.0,4.0,468.48,2292.74,1,1,1,0,1,64.71,67.72,61.44,41.83,0.060876623376623334,2010-10-04 20:21:00.000000000,0.7091867685518072,0.29081323144819277,1,Churn,0.9460153808433736,3396.47,0.42,Moderate,High,At Risk,Send Email Campaign,Lifecycle messaging is the lowest-friction retention tactic for customers in the medium-risk band.,70.92,"(0.7, 0.8]"
14540,2009-12-07 13:00:00,2010-11-25 10:51:00,2010-12-10,8,8,2756.98,1184.0,344.6225,24.125,17.0,353,368,14,49.857142857142854,49.857142857142854,0.8796794934512197,124.39569053825699,0.34992710611188266,393.85428571428565,689.245,2756.98,0.0226628895184136,-0.4761686110792246,0.10009642956835063,3,5,1,12,0,9,0.875,0.1571080161710812,1.6363636363636367,-0.09374991796882183,-0.0009884003485992469,0.3144854152006906,2.0,2.0,867.03,788.1400000000001,United Kingdom,Other,ANTIQUE SILVER TEA GLASS ETCHED,272.2,0.03333333333333333,9.0,0.09873122039332893,1.0,0.0,272.2,0.0,272.2,0.016666666666666666,9.0,0.09873122039332893,1.0,2.0,272.2,1030.91,867.03,0.022222222222222223,16.5,0.3144854152006906,1655.1700000000003,0.022222222222222223,16.75,0.6003561868421244,4.0,3.0,1655.1700000000003,945.3100000000001,0,0,0,0,0,84.2,72.53,84.13,88.83,0.9601113172541744,2011-01-14 07:25:17.142857146,0.09021835581091409,0.9097816441890859,1,Churn,0.969764689939366,4583.78,0.8551,VIP,Low,Champions,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",9.02,"(-0.001, 0.1]"
16400,2009-12-08 12:38:00,2010-11-09 14:11:00,2010-12-10,8,8,2755.92,1894.0,344.49,29.75,31.0,337,367,30,47.57142857142857,47.57142857142857,0.5622436480046026,120.55550715799941,0.3499271061118826,393.7028571428572,551.184,2755.92,0.02373887240356083,-0.4722032497702225,0.11773214285714277,2,7,1,7,0,12,0.875,0.15625202620242482,-0.30817610062893086,0.031249972656273915,-0.03947229953108005,0.22712197741589013,2.0,2.0,625.93,560.0,United Kingdom,Other,ASSORTED COLOUR BIRD ORNAMENT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,260.60999999999996,260.60999999999996,0.016666666666666666,14.0,0.09456370286510492,1.0,1.0,260.60999999999996,365.32,625.93,0.022222222222222223,23.0,0.22712197741589013,1185.9299999999998,0.022222222222222223,20.0,0.4303209091700774,4.0,3.0,1185.9299999999998,1010.01,1,0,0,0,0,78.25,73.73,77.33,84.66,0.926113172541744,2010-12-27 03:53:51.428571431,0.11187035581091409,0.8881296441890859,1,Churn,0.969764689939366,4522.63,0.836,VIP,Low,Champions,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",11.19,"(0.1, 0.2]"
16335,2009-12-04 10:18:00,2010-06-06 11:35:00,2010-12-10,7,7,2753.52,1004.0,393.36,51.57142857142857,49.0,185,371,186,30.333333333333332,30.333333333333332,0.3476767476825577,226.6234730413717,0.3726779962499649,458.92,917.8400000000001,2753.52,0.03783783783783784,0.0,0.0,1,6,1,12,6,11,0.8571428571428571,0.20730955477306262,0.33333333333333326,-0.12244887463565854,-0.09581626406385374,0.0,0.0,0.0,0.0,0.0,United Kingdom,Other,"METAL SIGN,CUPCAKE SINGLE HOOK",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1954.37,1,1,1,1,1,61.54,74.08,58.06,39.63,0.03596938775510197,2010-07-06 19:34:59.999999997,0.7128827685518073,0.28711723144819273,1,Churn,0.9460153808433736,3398.36,0.4342,High Risk,High,At Risk,Send Email Campaign,Lifecycle messaging is the lowest-friction retention tactic for customers in the medium-risk band.,71.29,"(0.7, 0.8]"
15240,2009-12-05 14:57:00,2010-11-30 11:51:00,2010-12-10,7,7,2753.41,1845.0,393.3442857142857,20.857142857142858,18.0,360,370,9,59.333333333333336,59.333333333333336,0.7641275566705303,121.36429422976468,0.3726779962499649,458.90166666666664,688.3525,2753.41,0.019444444444444445,-0.302659451865348,1.3040435176790572,1,5,1,11,1,14,0.8571428571428571,0.1783237888625499,-0.7330960854092526,0.12244887463565837,-0.0022793554124971704,0.4614932029737671,4.0,1.0,1270.68,551.5,United Kingdom,Other,36 PENCILS TUBE RED SPOTTY,626.4100000000001,0.06666666666666667,12.5,0.22750335039096978,2.0,0.0,626.4100000000001,0.0,626.4100000000001,0.03333333333333333,12.5,0.22750335039096978,2.0,2.0,626.4100000000001,644.27,1270.68,0.044444444444444446,14.0,0.4614932029737671,1822.1799999999998,0.027777777777777776,18.0,0.6617902891323849,5.0,1.0,1822.1799999999998,381.46000000000004,0,0,0,0,0,85.28,67.06,85.2,89.38,0.9716836734693878,2011-01-28 19:50:59.999999997,0.09378635581091399,0.906213644189086,1,Churn,0.969764689939366,4573.49,0.8362,VIP,Low,Champions,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",9.38,"(-0.001, 0.1]"
14713,2009-12-03 19:22:00,2010-12-09 18:58:00,2010-12-10,11,11,2752.51,1841.0,250.22818181818184,33.0,32.0,371,372,0,36.6,36.6,0.45836539837182,176.0502388779976,0.3,275.25100000000003,550.5020000000001,2752.51,0.029649595687331536,-0.09622025832766823,8.392821817154163,2,10,1,11,3,19,0.9090909090909091,0.14090867624273953,-0.41880341880341876,0.03856745805162216,0.11620446001354934,0.4829991534998964,4.0,1.0,1329.46,141.54,United Kingdom,Other,BLUE HARMONICA IN BOX ,1086.3400000000001,0.1,37.0,0.39467249891916834,3.0,0.0,1086.3400000000001,0.0,1086.3400000000001,0.05,37.0,0.39467249891916834,3.0,1.0,1086.3400000000001,243.12,1329.46,0.044444444444444446,37.0,0.4829991534998964,1471.0,0.027777777777777776,34.0,0.5344213100043232,5.0,5.0,1471.0,1120.82,0,0,0,0,0,92.37,79.71,93.79,94.92,0.9978896103896104,2011-01-15 09:22:00.000000000,0.04780235581091408,0.9521976441890859,1,Churn,0.969764689939366,4691.5,0.9188,VIP,Low,Champions,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",4.78,"(-0.001, 0.1]"
17685,2010-02-11 13:44:00,2010-12-02 14:42:00,2010-12-10,6,6,2751.64,1898.0,458.6066666666666,13.833333333333334,11.5,295,302,7,58.4,58.4,0.5946097086100076,90.95059806779112,0.0,458.6066666666666,687.91,2751.64,0.020338983050847456,-0.24720969431916537,2.045148806781535,3,3,1,2,1,13,0.8333333333333334,0.17322176393943933,-0.6198347107438016,-8.187017625853795e-17,-0.05004973646354852,0.4804262185460308,3.0,1.0,1321.96,434.12,United Kingdom,Lighting,12 PENCIL SMALL TUBE WOODLAND,832.12,0.06666666666666667,11.0,0.30240874533005774,2.0,1.0,832.12,489.84000000000003,1321.96,0.05,13.666666666666666,0.4804262185460308,3.0,1.0,1321.96,434.12,1321.96,0.03333333333333333,13.666666666666666,0.4804262185460308,1756.08,0.022222222222222223,15.75,0.6381939497899435,4.0,2.0,1756.08,995.56,0,0,0,0,0,85.22,65.51,84.91,89.32,0.9783627087198515,2011-01-30 00:18:00.000000000,0.09638635581091404,0.903613644189086,1,Churn,0.969764689939366,4430.64,0.8292,VIP,Low,Champions,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",9.64,"(-0.001, 0.1]"
